id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,xxxx,inventory_line_id/product_qty,inventory_line_id/product_uom
,,สาทร ชั้น 2,__export__.product_product_6949,สมุดปกพีพีสันห่วง A5/60 แผ่นรวมปก 70G PPN-A5607,2034,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6964,สมุดปกพีพีเย็บลวด 70g 16/32แผ่น PPT-16327,2952,เล่ม
,,สาทร ชั้น 2,product_N-F8306-1,Atlux สมุดปกอ่อนเย็บลวด 60G 8/30แผ่น F8306,120,เล่ม
,,สาทร ชั้น 2,product_N-AF5,สมุดปกภาพ 60แกรม 9/18แผ่น AF-5,35280,เล่ม
,,สาทร ชั้น 2,product_N-AF10,สมุดปกภาพ 60แกรม 9/46แผ่น AF-10,1464,เล่ม
,,สาทร ชั้น 2,product_N-830POOH,Atlux สมุดปกอ่อนเย็บลวด ตัด8 30 แผ่น หมีพู,4452,เล่ม
,,สาทร ชั้น 2,product_N-8MICKEY,Atlux สมุดปกอ่อนเย็บลวด ตัด8 Mickey,5028,เล่ม
,,สาทร ชั้น 2,product_N-AF5-1,Atlux สมุดปกภาพ 9/18 แผ่น AF5,7392,เล่ม
,,สาทร ชั้น 2,product_N-918GP,Atlux สมุด ตัด9/18 กราฟิครูป P10,8440,เล่ม
,,สาทร ชั้น 2,product_N-918POOH,Atlux สมุด ตัด9/18 หมีพู P10,18300,เล่ม
,,สาทร ชั้น 2,product_N-930POOH,Atlux สมุดปกอ่อนเย็บลวด ตัด9 30 แผ่น หมีพู,6324,เล่ม
,,สาทร ชั้น 2,product_N-AF10-1,Atlux สมุดปกภาพ 60G 9/46แผ่น AF10,6108,เล่ม
,,สาทร ชั้น 2,product_N-9MICKEY,Atlux สมุดปกอ่อนเย็บลวด ตัด9 Mickey,6768,เล่ม
,,สาทร ชั้น 2,product_N-FA6306-1,Atlux สมุดปกภาพ A6/30แผ่น 60G FA6306,216,เล่ม
,,สาทร ชั้น 2,product_N-FA7306-1,Atlux สมุดปกภาพ A7/30แผ่น 60G FA7306,384,เล่ม
,,สาทร ชั้น 2,product_N-NV-M-GR6075,สมุดปกอ่อนสันกาว ตัด 16/60 แผ่น 75g,475,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6933,สมุดปกอ่อนสันกาวทรงยาว 60 แผ่น 75g NVSS-GR6075,1337,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6946,สมุดปกอ่อนสันกาว A5/50แผ่น 70G NV-A5507,7872,เล่ม
,,สาทร ชั้น 2,product_N-NV-M-GR6075,Atlux สมุดปกอ่อนสันกาว ตัด16/60แผ่น 75G NV-M-GR6075,6420,เล่ม
,,สาทร ชั้น 2,product_N-NV2506CC,สมุดปกภาพเคลือบพลาสติก 60แกรม 2/50แผ่น หุ้มปก NV-2506,1164,เล่ม
,,สาทร ชั้น 2,product_N-NV2506C,สมุดปกภาพเคลือบพลาสติก 60แกรม 2/50แผ่น NV-2506,3880,เล่ม
,,สาทร ชั้น 2,product_N-AF10PB,สมุดปกภาพ 60แกรม 9/50แผ่น AF-10-PB,18120,เล่ม
,,สาทร ชั้น 2,product_N-NV-8307,สมุดปกอ่อนไสกาว 70แกรม 8/30แผ่น เคลือบUV+อัดลาย NV-8307,1080,เล่ม
,,สาทร ชั้น 2,product_N-PBF-8407,สมุดปกอ่อนไสกาว 70แกรม 8/40แผ่น เคลือบโฮโลแกรม PBF-8407,1008,เล่ม
,,สาทร ชั้น 2,product_N-NV-9407,สมุดปกอ่อนสันกาวตัด9 70แกรม 9/40แผ่น NV-9407,7860,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6959,สมุดปกอ่อน 80g A6/24แผ่น F-A6248,6048,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6961,สมุดปกภาพ 8/24แผ่น 80g F-8248-4C,2940,เล่ม
,,สาทร ชั้น 2,product_N-DWF8407,สมุดปกอ่อนสันห่วง 70แกรม 8/40แผ่น เคลือบโฮโลแกรม DWF-8407,968,เล่ม
,,สาทร ชั้น 2,product_N-860POOH,Atlux สมุดปกกระดาษสันห่วง ตัด8 60 แผ่น หมีพู,1332,เล่ม
,,สาทร ชั้น 2,product_N-860MICKEY,Atlux สมุดปกกระดาษสันห่วง ตัด8 Mickey,1380,เล่ม
,,สาทร ชั้น 2,product_N-DWET-A6407,Atlux สมุดปกอ่อนริมห่วงบน A6/40แผ่น 70G DWFT-A6407,768,เล่ม
,,สาทร ชั้น 2,product_N-DWET-A7704,Atlux สมุดปกอ่อนริมห่วงบน A7/40แผ่น 70G DWFT-A7704,24,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6943,สมุดปกอ่อนสันห่วง 70G A6/40แผ่นรวมปก DWF-A6407,10913,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6944,สมุดปกอ่อนริมห่วงบน A6/40แผ่น 70G DWFT-A6407,4944,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6948,สมุดปกแข็งสันห่วงSpotUV A5/80แผ่น 75G HVDW-SP-A58075,1604,เล่ม
,,สาทร ชั้น 2,product_N-PN-G940,สมุดชื่อชั้นวิชา กร๊าฟ3เส้น 9/40แผ่น,3620,เล่ม
,,สาทร ชั้น 2,product_N-PN-G980,สมุดชื่อชั้นวิชา กร๊าฟ3เส้น 9/80แผ่น,1930,เล่ม
,,สาทร ชั้น 2,product_192403,สมุดชื่อ ชั้น วิชา 55g 9/40 แผ่น เส้นธรรมดา,3744,เล่ม
,,สาทร ชั้น 2,product_192472,สมุดชื่อ ชั้น วิชา 55g 9/40 แผ่น เส้นครึ่งบรรทัด,5760,เล่ม
,,สาทร ชั้น 2,product_N-PN-5L940,สมุดชื่อชั้นวิชา บรรทัด5เส้น 9/40แผ่น,6760,เล่ม
,,สาทร ชั้น 2,product_N-PN-5L980,สมุดชื่อชั้นวิชา บรรทัด5เส้น 9/80แผ่น,4460,เล่ม
,,สาทร ชั้น 2,product_N-PN-S940,สมุดชื่อชั้นวิชา 55g 9/40 แผ่น เส้นธรรมดา,400,เล่ม
,,สาทร ชั้น 2,product_N-PN-H940,สมุดชื่อชั้นวิชา เส้นครึ่งบรรทัด 9/40แผ่น,7160,เล่ม
,,สาทร ชั้น 2,product_N-PN-S980,สมุดชื่อชั้นวิชา  55g 9/80แผ่น เส้นธรรมดา,2990,เล่ม
,,สาทร ชั้น 2,product_N-PN-H980,สมุดชื่อชั้นวิชา เส้นครึ่งบรรทัด 9/80แผ่น,1280,เล่ม
,,สาทร ชั้น 2,product_N-D410,สมุดวาดเขียนปกภาพ 100แกรม 4/10แผ่น D-410,4272,เล่ม
,,สาทร ชั้น 2,product_N-D810,สมุดวาดเขียนปกภาพ 100แกรม 8/10แผ่น D-810,13634,เล่ม
,,สาทร ชั้น 2,product_N-DV-410150,สมุดวาดเขียนปกภาพ 150แกรม 4/10แผ่น DV-410150,1884,เล่ม
,,สาทร ชั้น 2,product_N-D-614,สมุดวาดเขียนปกดำ 6/14แผ่น,2568,เล่ม
,,สาทร ชั้น 2,product_N-D-640,สมุดวาดเขียนปกดำแบบเย็บ 6/40แผ่น MH-2003,378,เล่ม
,,สาทร ชั้น 2,product_N-DW-P-810,Atlux สมุดวาดเขียนปกภาพ 100G 8/10แผ่น D-810,192,เล่ม
,,สาทร ชั้น 2,product_N-DWF-B430120,Atlux สมุดวาดเขียนสันห่วงข้าง B4/30แผ่น 120G DWF-B430120,86,เล่ม
,,สาทร ชั้น 2,product_4889013,OFC สมุดวาดเขียนสันห่วงบน A4/30 100g D-DWF-A430100,540,เล่ม
,,สาทร ชั้น 2,product_4889015,OFC สมุดวาดเขียนสันห่วงข้าง B4/30 120g D-DWF-B430120,250,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6954,สมุดวาดเขียนสันห่วงบน A4/30 แผ่น 100g D-DWF-A430100,480,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6955,สมุดวาดเขียนสันห่วงข้าง B4/30 120g D-DWF-B430120,150,เล่ม
,,สาทร ชั้น 2,__export__.product_product_6956,สมุดวาดเขียนสันกาว A4/10 แผ่น 100g DG-A410100,5496,เล่ม
,,สาทร ชั้น 2,product_P-WCL-3*5,"กระดาษการ์ดขาวตีเส้น 3*5นิ้ว 210แกรม 1,000แผ่น",21,ห่อ
,,สาทร ชั้น 2,product_P-WCL-4*6,กระดาษการ์ดขาวตีเส้น 4*6นิ้ว 210แกรม 500แผ่น,40,ห่อ
,,สาทร ชั้น 2,product_P-WCL-5*8,กระดาษการ์ดขาวตีเส้น 5*8นิ้ว 210แกรม 500แผ่น,40,ห่อ
,,สาทร ชั้น 2,product_P-CWF-041,กระดาษการ์ดสี A4 125แกรม 100แผ่น สีขาว ,182,ห่อ
,,สาทร ชั้น 2,product_P-CWF-040,กระดาษการ์ดสี A4 160แกรม 100แผ่น สีขาว ,420,ห่อ
,,สาทร ชั้น 2,product_P-CWF-039,กระดาษการ์ดสี A4 180แกรม 100แผ่น สีขาว ,236,ห่อ
,,สาทร ชั้น 2,product_P-CWF-035,กระดาษการ์ดสี A4 180แกรม 100แผ่น สีฟ้า ,320,ห่อ
,,สาทร ชั้น 2,product_P-CWF-036,กระดาษการ์ดสี A4 180แกรม 100แผ่น สีชมพู ,139,ห่อ
,,สาทร ชั้น 2,product_P-CWF-037,กระดาษการ์ดสี A4 180แกรม 100แผ่น สีเขียว ,355,ห่อ
,,สาทร ชั้น 2,product_P-CWF-038,กระดาษการ์ดสี A4 180แกรม 100แผ่น สีเหลือง ,359,ห่อ
,,สาทร ชั้น 2,product_P-CWF-034,กระดาษการ์ดสี A4 210แกรม 100แผ่น สีขาว ,277,ห่อ
,,สาทร ชั้น 2,product_P-CWF-030,กระดาษการ์ดสี A4 210แกรม 100แผ่น สีฟ้า ,169,ห่อ
,,สาทร ชั้น 2,product_P-CWF-031,กระดาษการ์ดสี A4 210แกรม 100แผ่น สีชมพู ,31,ห่อ
,,สาทร ชั้น 2,product_P-CWF-032,กระดาษการ์ดสี A4 210แกรม 100แผ่น สีเขียว ,137,ห่อ
,,สาทร ชั้น 2,product_P-CWF-033,กระดาษการ์ดสี A4 210แกรม 100แผ่น สีเหลือง ,264,ห่อ
,,สาทร ชั้น 2,product_P-CWF-042,กระดาษการ์ดสี F4 120แกรม 180แผ่น สีฟ้า ,16,ห่อ
,,สาทร ชั้น 2,product_P-CWF-043,กระดาษการ์ดสี F4 120แกรม 180แผ่น สีชมพู ,302,ห่อ
,,สาทร ชั้น 2,product_P-CWF-044,กระดาษการ์ดสี F4 120แกรม 180แผ่น สีเขียว ,268,ห่อ
,,สาทร ชั้น 2,product_P-CWF-045,กระดาษการ์ดสี F4 120แกรม 180แผ่น สีเหลือง ,373,ห่อ
,,สาทร ชั้น 2,product_P-CWF-046,กระดาษการ์ดสี F4 120แกรม 200แผ่น สีฟ้า ,99,ห่อ
,,สาทร ชั้น 2,product_P-CWF-047,กระดาษการ์ดสี F4 120แกรม 200แผ่น สีชมพู ,69,ห่อ
,,สาทร ชั้น 2,product_P-CWF-048,กระดาษการ์ดสี F4 120แกรม 200แผ่น สีเขียว ,217,ห่อ
,,สาทร ชั้น 2,product_P-CWF-049,กระดาษการ์ดสี F4 120แกรม 200แผ่น สีเหลือง ,217,ห่อ
,,สาทร ชั้น 2,product_P-CWF-050,กระดาษการ์ดสี F4 150แกรม 180แผ่น สีฟ้า ,305,ห่อ
,,สาทร ชั้น 2,product_P-CWF-051,กระดาษการ์ดสี F4 150แกรม 180แผ่น สีชมพู ,370,ห่อ
,,สาทร ชั้น 2,product_P-CWF-052,กระดาษการ์ดสี F4 150แกรม 180แผ่น สีเขียว ,213,ห่อ
,,สาทร ชั้น 2,product_P-CWF-053,กระดาษการ์ดสี F4 150แกรม 180แผ่น สีเหลือง,339,ห่อ
,,สาทร ชั้น 2,product_P-CWF-054,กระดาษการ์ดสี F4 150แกรม 200แผ่น สีฟ้า ,310,ห่อ
,,สาทร ชั้น 2,product_P-CWF-055,กระดาษการ์ดสี F4 150แกรม 200แผ่น สีชมพู ,66,ห่อ
,,สาทร ชั้น 2,product_P-CWF-056,กระดาษการ์ดสี F4 150แกรม 200แผ่น สีเขียว ,134,ห่อ
,,สาทร ชั้น 2,product_P-CWF-057,กระดาษการ์ดสี F4 150แกรม 200แผ่น สีเหลือง ,166,ห่อ
,,สาทร ชั้น 2,product_P-CWF-060,กระดาษการ์ดสี F4 180แกรม 100แผ่น สีเขียว ,49,ห่อ
,,สาทร ชั้น 2,product_P-CWF-064,กระดาษการ์ดสี F4 210แกรม 100แผ่น สีชมพู ,107,ห่อ
,,สาทร ชั้น 2,product_P-CWF-065,กระดาษการ์ดสี F4 210แกรม 100แผ่น สีเขียว ,108,ห่อ
,,สาทร ชั้น 2,product_P-ANS-120,กระดาษคำตอบ 120ข้อ 50แกรม 200แผ่น,265,ห่อ
,,สาทร ชั้น 2,product_P-ANS-60,กระดาษคำตอบ 60ข้อ 50แกรม 200แผ่น,498,ห่อ
,,สาทร ชั้น 2,product_P-ANS-80,กระดาษคำตอบ 80ข้อ 50แกรม 200แผ่น,111,ห่อ
,,สาทร ชั้น 2,product_P-PC-A3-80G-300S,กระดาษถ่ายเอกสาร A3 80แกรม 300แผ่น Venus,102,ห่อ
,,สาทร ชั้น 2,product_P-PC-A3-80G-500S,กระดาษถ่ายเอกสาร A3 80แกรม 500แผ่น Venus,92,ห่อ
,,สาทร ชั้น 2,product_P-PC-F4-70G-300S,กระดาษถ่ายเอกสาร F4 70แกรม 300แผ่น Venus,900,ห่อ
,,สาทร ชั้น 2,product_P-PC-F4-70G-500S,กระดาษถ่ายเอกสาร F4 70แกรม 500แผ่น Venus,162,ห่อ
,,สาทร ชั้น 2,product_P-PC-F4-80G-300S,กระดาษถ่ายเอกสาร F4 80แกรม 300แผ่น Venus,332,ห่อ
,,สาทร ชั้น 2,product_P-PC-F4-80G-500S,กระดาษถ่ายเอกสาร F4 80แกรม 500แผ่น Venus,18,ห่อ
,,สาทร ชั้น 2,product_P-LG-008,กระดาษบัญชีเนื้อเขียว 2รู แยกประเภท,17,ห่อ
,,สาทร ชั้น 2,product_P-LG-001,กระดาษบัญชีเนื้อเขียว 2รู 2ช่อง,9,ห่อ
,,สาทร ชั้น 2,product_P-LG-002,กระดาษบัญชีเนื้อเขียว 2รู 3ช่อง,40,ห่อ
,,สาทร ชั้น 2,product_P-LG-013,กระดาษบัญชีเนื้อเขียว 26รู สต็อก,41,ห่อ
,,สาทร ชั้น 2,product_P-LG-011,กระดาษบัญชีเนื้อเขียว 26รู ธรรมดา,21,ห่อ
,,สาทร ชั้น 2,product_P-LG-009,กระดาษบัญชีเนื้อเขียว 26รู แยกประเภท,8,ห่อ
,,สาทร ชั้น 2,product_P-LG-004,กระดาษบัญชีเนื้อเขียว 26รู 3ช่อง,2,ห่อ
,,สาทร ชั้น 2,product_P-LG-014,กระดาษบัญชีเนื้อเขียว 30รู สต็อก,12,ห่อ
,,สาทร ชั้น 2,product_P-LG-012,กระดาษบัญชีเนื้อเขียว 30รู ธรรมดา,4,ห่อ
,,สาทร ชั้น 2,product_P-LG-005,กระดาษบัญชีเนื้อเขียว 30รู 2ช่อง,18,ห่อ
,,สาทร ชั้น 2,product_P-LG-006,กระดาษบัญชีเนื้อเขียว 30รู 3ช่อง,24,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-001,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีฟ้า,409,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-002,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีชมพู,500,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-003,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีเขียว,552,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-004,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีเหลือง,405,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-005,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีฟ้า,14,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-007,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีเขียว,284,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-008,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีเหลือง,196,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-009,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีฟ้า,226,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-010,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีชมพู,300,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-011,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีเขียว,574,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-012,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีเหลือง,135,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-013,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีฟ้า,22,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-016,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีเหลือง,116,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-017,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีฟ้า,5,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-019,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีเขียว,28,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-020,กระดาษแบ๊งค์สี F4 55แกรม 400แผ่น สีเหลือง,74,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-023,กระดาษแบ๊งค์สี F4 55แกรม 500แผ่น สีเขียว,112,ห่อ
,,สาทร ชั้น 2,product_P-TCWF-024,กระดาษแบ๊งค์สี F4 55แกรม 500แผ่น สีเหลือง,259,ห่อ
,,สาทร ชั้น 2,product_P-FS-NO150,กระดาษฟุลสแก๊ป เบอร์150 100แกรม 480คู่,60,ห่อ
,,สาทร ชั้น 2,product_P-FS-NO36,กระดาษฟุลสแก๊ป เบอร์36 70แกรม 480คู่,116,ห่อ
,,สาทร ชั้น 2,product_P-FP-PANDA,กระดาษแฟกซ์ แพนด้า 210มม.*22หลา,5448,ม้วน
,,สาทร ชั้น 2,product_P-FP-VENUS,กระดาษแฟกซ์ วีนัส 210มม.*30หลา,2496,ม้วน
,,สาทร ชั้น 2,product_P-RP-A4-70G,กระดาษรายงาน A4 70แกรม 200แผ่น,475,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-004,กระดาษโรเนียวปอนด์ A4 60แกรม 500แผ่น Value,156,ห่อ
,,สาทร ชั้น 2,product_P-DP-A-004,กระดาษโรเนียวปอนด์ A4 60แกรม 500แผ่น Venus,430,ห่อ
,,สาทร ชั้น 2,product_P-DP-A-014,กระดาษโรเนียวปรู๊ฟใน A4 60แกรม 500แผ่น Venus,740,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-006,กระดาษโรเนียวปอนด์ A4 80แกรม 500แผ่น Value,334,ห่อ
,,สาทร ชั้น 2,product_P-DP-A-006,กระดาษโรเนียวปอนด์ A4 80แกรม 500แผ่น Venus,252,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-013,กระดาษโรเนียวปรู๊ฟใน F4 60แกรม 300แผ่น Value,1340,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-010,กระดาษโรเนียวปอนด์ F4 60แกรม 500แผ่น Value,142,ห่อ
,,สาทร ชั้น 2,product_P-DP-A-010,กระดาษโรเนียวปอนด์ F4 60แกรม 500แผ่น Venus,318,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-011,กระดาษโรเนียวปอนด์ F4 70แกรม 500แผ่น Value,270,ห่อ
,,สาทร ชั้น 2,product_P-DP-A-011,กระดาษโรเนียวปอนด์ F4 70แกรม 500แผ่น Venus,112,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-009,กระดาษโรเนียวปอนด์ F4 80แกรม 300แผ่น Value,326,ห่อ
,,สาทร ชั้น 2,product_P-DP-B-012,กระดาษโรเนียวปอนด์ F4 80แกรม 500แผ่น Value,484,ห่อ
,,สาทร ชั้น 2,product_P-DP-A-012,กระดาษโรเนียวปอนด์ F4 80แกรม 500แผ่น Venus,15,ห่อ
,,สาทร ชั้น 2,product_P-DW-31*21dot5-120G,กระดาษวาดเขียน 31*21.5นิ้ว 120แกรม 500แผ่น,11,ห่อ
,,สาทร ชั้น 2,product_P-DW-31*21dot5-150G,กระดาษวาดเขียน 31*21.5นิ้ว 150แกรม 500แผ่น,88,รีม
,,สาทร ชั้น 2,product_P-DW-56*79-200G,กระดาษวาดเขียน 56*79ซม. 200แกรม 500แผ่น นอก,289,ห่อ
,,สาทร ชั้น 2,product_P-SC-5*8,กระดาษบัญชีสต๊อกการ์ด 5*8นิ้ว 110แกรม 500แผ่น,820,ห่อ
,,สาทร ชั้น 2,product_P-WS-NO65-300,กระดาษสอบ เบอร์65 60แกรม 300แผ่น,100,ห่อ
,,สาทร ชั้น 2,product_MSJ-NO2,บัตรรถ No.2 ตราเพชร,14150,เล่ม
,,สาทร ชั้น 2,product_MSJ-NO3,บัตรรถ No.3 ตราเพชร,3450,เล่ม
,,สาทร ชั้น 2,product_MSK-002,บิลเงินสด 2ชั้น ตราเพชร,2290,เล่ม
,,สาทร ชั้น 2,product_MSK-004,ใบส่งของชั่วคราว 2ชั้น ตราเพชร,2330,เล่ม
,,สาทร ชั้น 2,product_MSK-001,บิลเงินสด 3ชั้น ตราเพชร,3070,เล่ม
,,สาทร ชั้น 2,product_MSK-003,ใบส่งของชั่วคราว 3ชั้น ตราเพชร,3730,เล่ม
,,สาทร ชั้น 2,product_MSK-007,ใบรับรองหักภาษี ณ ที่จ่าย4ชั้น ตราเพชร,3020,เล่ม
,,สาทร ชั้น 2,product_MSL-001,บิลเงินสด 2ชั้น เบอร์0 วีนัส,3500,เล่ม
,,สาทร ชั้น 2,product_MSL-002,บิลเงินสด 2ชั้น เบอร์1 วีนัส,1640,เล่ม
,,สาทร ชั้น 2,product_MSL-003,บิลเงินสด 2ชั้น เบอร์2 วีนัส,1570,เล่ม
,,สาทร ชั้น 2,product_MSL-004,บิลเงินสด 2ชั้น เบอร์3 วีนัส,1560,เล่ม
,,สาทร ชั้น 2,product_MSL-005,ใบส่งของ 3ชั้น เบอร์0 วีนัส,850,เล่ม
,,สาทร ชั้น 2,product_MSL-006,ใบส่งของ 3ชั้น เบอร์1 วีนัส,4250,เล่ม
,,สาทร ชั้น 2,product_MSL-007,ใบส่งของ 3ชั้น เบอร์2 วีนัส,2170,เล่ม
,,สาทร ชั้น 2,product_MSL-008,ใบส่งของ 3ชั้น เบอร์3 วีนัส,2400,เล่ม
